author,comment,publishedAt,likeCount,replyCount
@darkside13666,Gw dari thn 2025 min.. proyeknya batal indo diserang israel nih gw ngungsi di gaza,2023-04-14T10:37:00Z,0,0
@jalanyoutube5131,"Palingan  2 minggu IKN beres, yok rame rame bikin kem, tp gua gak ikutan",2023-04-14T06:56:51Z,0,0
@safarudin6353,Saran gedung DPR MPR jadiin Hotel aja,2023-04-13T18:55:04Z,0,0
@yogaagusta4885,Wah ifrastruktur pertahanannya??? Gak ada ya,2023-04-13T18:37:36Z,0,0
@todaybeninghaakh.A53,"alasan awalnya karena terlau benci sama anies, walaupun di media ga di omongin,",2023-04-13T17:16:36Z,1,0
@junn0821,Yang dikhawatirkan itu.. <br>- Gimana birokrasinya? <br>- Apa praktek korupsi jadi leluasa disana?,2023-04-13T16:06:25Z,0,0
@yondakmampuaku4446,"Pindah juga gpp, toh aku di jawa juga jauh dari jakarta hehe",2023-04-13T10:53:57Z,3,0
@rahmatdone8387,Dibalik Mega project terdapat indikasi mega korupsi,2023-04-13T04:01:16Z,0,0
@edimulyadi5429,Nanti kalo udah maju pindahkan lagi ke sumatera ya pak,2023-04-13T03:29:32Z,0,0
@奇亞娜,Tapi percuma aja sih kalau masih banyak tikus dan kucingnya gak brani nangkep,2023-04-12T12:31:41Z,0,0
@fishitopalur3384,"Kalau buat konten jangan buat narasi kebencian, jakarta kota perdagangan Nusantara untuk pemerintahan.",2023-04-12T06:16:04Z,0,0
@bukan212,Sudah saat nya Kalimantan sbg ibukota,2023-04-12T02:34:57Z,0,0
@nurrochimchim1913,"Hai hai jangan bilang kenapa indonesia dibangun gedung nusantara karna biar adil tau.kalau ada orang bilang untuk apa gedung nusantara,itu kayaknya orang itu pikirnya cekak cekak iku kadrun haah.",2023-04-11T22:08:38Z,0,1
@rudiparyadi6238,Mantap ❤,2023-04-11T20:37:50Z,1,0
@bakingcookingbarengklenis8729,Tak masalah asal jangan di korupsi dan bukan hasil dari hutang yang ujung ujungnya menggadaikan kedaulatan dan membebani rakyat.....,2023-04-11T19:28:40Z,0,0
@scoobydoo4815,Buat apa indilonesia pindahin ibukota  hanya org bodoh yg nanya ya biat ibukota baru la ..😝😛😛😛😛😛,2023-04-11T09:37:20Z,0,0
@solichinsyehkeong1865,Like ❤,2023-04-11T06:26:59Z,1,0
@fiktorrosyidi7752,Forest city.... Kayaknya susah dech... Disini dinas pertamanan kota... Sukanya tebang2 pohon.... Maen babat sana sini..... Tanpa pandang bulu,2023-04-11T05:02:00Z,0,0
@ryxarkhalyx,yayayayaa narasi sok positif 🤣,2023-04-11T04:20:17Z,0,0
@nengahpariasa5703,semoga suatu sat saya bisa berkunjung ke nusantara,2023-04-11T03:57:25Z,0,0
@angelitasinaga4276,Keren banget sih ini,2023-04-10T23:53:31Z,0,0
@gidionfrengky5460,"Progress pembangunan IKN NUSANTARA SAMPAI HARI INI telah mencapai 25%...dan yg sedang dibangun saat ini adalah ISTANA KEPRESIDENAN(istana PRESIDEN/WK.PRESIDEN,GEDUNG2 LEMBAGA UTAMA NEGARA SEPERTI GD MPR/DPR/DPD,GEDUNG MA,BPK,MK,KY,GEDUNG KEMENTERIAN/LEMBAGA DAN BADAN NEGARA SEPERTI YG ADA DIJAKARTA..SMOGA IKN AKAN TEREALISASI TEPAT WAKTU..",2023-04-10T12:25:03Z,1,0
@gebyong6962,Kalau ngomong hutan hijau bukan kalimatan aja yg perlu hutan hijau seharus nya harus ada hutan hijau oppo hutan lindung koyokvpuntikayu palembang itu dari orba kan dah di ajarkan juga kan 😊😊😓😓,2023-04-10T09:57:15Z,0,0
@gebyong6962,Mungkin economi merata nggak njubel dan kumuh amboradol gitu aja kayak nya kalau pindah ibukota kan,2023-04-10T09:54:47Z,1,0
@abidahbassamah425,Gak nyangka rumah orang tua yang dulunya di bilang kampung mau jadi IKN hehe,2023-04-10T09:00:48Z,0,0
@VintageCarsQuizz,2027 terjadi korupsi sebesar Rp.250T pada project IKN.,2023-04-10T05:35:52Z,0,0
@sayangaisah4758,"Mengenai zona hijau flora fauna,kan pusat pemrnthn brrti orang2 penting lalu lalang dgn pesawat terbang yg suaranya kenceng mengganggu penghuni disana kya binatang2?",2023-04-10T03:51:02Z,0,0
@noname0140,"Suku Dayak,Banjar, Kutai, Paser dapat apa? Masih banyak yang miskin... <br><br>Masih banyak lewat jalan tanah merah. Masih banyak ga dapat listrik, bahkan siknal ponsel.<br><br><br>Apa jadinya klo sudah ikan miris aja liatnya seperti Betawi mangkin hari mangkin ga keliatan",2023-04-10T02:18:46Z,0,0
@imamsantoso4325,Wkekwkkwkwk😂😂😂😂😂😂,2023-04-09T21:00:18Z,0,0
@wawanhermawan6494,"Semoga ga ada korupsi dan para tikus, kalo ada ada sih bisa hancur rencana ini",2023-04-09T14:48:26Z,0,0
@agarezclub1338,"gak ah, aku pengennya kita ngejalinin hidup di IKN langsung. biar video ini menjadi saksi bisu kita 😁",2023-04-09T09:09:17Z,0,2
@rais1953,"Sebagai warga Australia yg pecinta Indonesia saya merasa prihatin dgn adanya proyek membangun Ibukota baru di Indonesia.  Projek2 seperti ini di Australia (Canberra), Myanmar (Naypyidaw), Brasil (Brasilia), Nigeria (Abuja) dan lain2 kurang membawa manfaat yg diharapkan.  Belanjanya besar, pemindahan pusat pemerintahan merepotkan para pekerja pemerintah yg terpaksa turut pindah, dan ternyata di Australia dengan adanya Ibukota yg  jauh letaknya dari masyarakat maka para anggota DPR/MPR serta bapak2 yg mengepalai instansi2 Pemerintah bisa sampai lupa kepada masyarakat yg jauh dari pandangan.  Di Australia ada istilah &quot;the Canberra Bubble&quot;, mereka yg hidup didalam &quot;Busa Canberra&quot; ini agak terpencil/terpisah fikirannya dari masyarakat yg lain. Insyaallah mudah2an proyek Ibukota Nusantara terlaksana dgn baik dan bermanfaat, berbeda dgn proyek2 Ibukota Baru yg lain.",2023-04-09T06:33:25Z,6,3
@ganisaryanusantara9905,Mreka Bertepuk tangan karena Bukan karena Ibukotanya Pindah. KARENA UANG PROYEK NYA BESAR BOSSSS.. icikiwir PANEN DUIT proyek Proyek. Korup Korupp slebeww,2023-04-09T04:20:37Z,0,0
@yusronsyarifuddin7892,Kerenn sih ini.. Bener bener terencana apa aja yg mau di bangun.. Semoga presiden selanjutnya bisa meneruskan hal ini,2023-04-09T02:24:26Z,13,0
@mohammadzinedine7792,"Semoga proyek ini dapat berjalan dengan baik, dan dana yang telah disiapkan tidak di korupsi. Aminnn",2023-04-09T02:03:08Z,12,0
@Saipontoon,Manja banget suaranya kk.. 😘,2023-04-08T20:36:49Z,0,1
@azanifathurfadhika2599,Semoga tidak dikorupsi,2023-04-08T11:23:03Z,1,0
@tuankumiskotak,"ingat ya adick adick, ibukota baru hanya bisa dinikmati oleh kaum menengah keatas",2023-04-08T10:58:24Z,1,2
@tenzema-tq9db,Lebih penasaran siapa aja yg bakal keciduk KPK daripada hasil akhir bentuk IKN.,2023-04-08T05:00:08Z,0,1
@kreasimandiri5465,"Semoga program pemerintah yang sekarang bisa diteruskan oleh pemerintahan selanjutnya,.. saya yakin Indonesia bisa maju",2023-04-08T03:51:18Z,5,1
@sindyfatika6236,Kalau udah jadi saya siap pindah ke sana 🙂,2023-04-08T02:15:28Z,2,0
@kani1863,Pekerja IKN berbulan2 tak di gaji...<br>Pindahan ibukota pakai uang pinjaman.<br>Pekerja tak di baya... ROMUSHA,2023-04-07T21:25:25Z,0,1
@LorenzDamara,"Satu yang gua takutin dari proyek ini, takut ada korupsi 🥲 Kesel banget pasti kalau sampai terjadi",2023-04-07T21:04:56Z,12,4
@ANONYMOUS_MY,pusat pentadbiran bukan ibu kota loh .,2023-04-07T09:40:37Z,0,0
@lucifer2393,mending dana nya buat ngebantai koruptor<br>bukan buat nambah wilayah kekuasaan mereka,2023-04-07T07:07:44Z,1,3
@bundan_Lim,Semoga penataan wilayahnya bisa nyontek seperti negara jepang dan terealisasi🎉,2023-04-07T01:03:10Z,1,0
@semakinsesak7143,Semoga setelah jadi IKN ga ada lagi yg namanya antri solar di kalimantan.,2023-04-06T20:57:04Z,1,1
@ITSAGIL-in1lb,Kedutaan besar pindah ga,2023-04-06T15:32:58Z,0,1
@ummfaizal,"Seharusnya ibu kota Indonesia dipindahkan ke Selat Malaka yg lebih strategis, dan Indonesia akan bisa maju ketimbang Singapore dan Malaysia",2023-04-06T07:50:33Z,0,1
@wendryalguerro0812,Nice Nusantara ❤,2023-04-06T07:37:53Z,2,0
@itzky96-fx8ph,sewa gedung dpr,2023-04-06T02:36:59Z,0,1
@lisanlbp2748,"Semoga terwujud amin, dari aku d tahun 2023",2023-04-05T07:37:09Z,0,0
@rimbabujang3389,"Memindahkan ibu kota Indonesia dari Jakarta ke IKN Kalimantan karena demi kelangsungang masa depan anak cucu bangsa Indonesia dan negara karena Jakarta sudah tidak idial lagi untuk tetap jadi ibu kota NKRI karena lahannya sempit jumlah penduduknya sangat padat, luas DKI Jakarta 66,150 hektar termasuk kepulauan seribu sama dengan 33 x luas bandara Sukarno Hatta jumlah penduduknya 12 juta jiwa kalian bisa bayangin gak guys bagaimana padatnya Jakarta.",2023-04-05T06:55:37Z,2,0
@roypratama98,"Cuma kendaraan listrik?, Helikoper??",2023-04-05T04:55:46Z,0,0
@imansyahnoor400,Insya Allah IKN akan menjadi Super Duper Mega Forest City didunia...Hening..Fresh Air..modern..Super clean city .. Hospital canggih..jln yg tak ada istilah macet..bahkan sdh banyak mobil Terbang yg di pakai seperti piring terbang ..sangat makmur pendapatan negara kita sepertj Qatar dan ini menjadi tempat destinasi pariwisata world Class dunia dan kita banyak mempunyai   kapal pesiar Sungai yg berlayar dr Kalsel sampai Kalimantan utara .. menjadikan Kalimantan wisataDunia ..wait N see you may say I am a dreamer someday y will know,2023-04-05T02:52:02Z,0,0
@chickenroaster1029,Luna💛,2023-04-04T21:40:53Z,1,0
@MS-bi5bl,Percumah pindah ke ikn kalau sifat pemrintahnya ga berubah<br>Itu hanya akan jadi kaya mereka cari aman doang<br>Korupsi aja masih banyak,2023-04-04T10:57:08Z,0,1
@rahmiaprilia5073,Sangat banyak menanti pemindahan ke IKN Nusantara secara resmi dan berkelanjutan di akhir jabatan presiden jokowi. Bapak pembangunan yg real,2023-04-04T05:23:30Z,1,0
@graceangela1231,kok makin bagus rencananya makin pesimis saya,2023-04-03T19:45:26Z,0,1
@Jawakunoofficial,Dananya harus keluar dengan benar yha.😊,2023-04-03T15:43:55Z,0,0
@ILMU091,Kalau saya setuju dalam pembuatan IKN namun kita sebagai negara paru paru dunia (kalimantan) perlu di jaga dan jangan sampai hancur hutan dan spesial kita dan perlukan perataan sosial kita tapi untuk saat ini kita bantu di Indonesia Timur karena daerah sana lagi kekurangan fasilitas jadi jika IKN terus papua baru memilih wilayah yg kemungkinan bisa sebagai ekonomi,2023-04-03T13:50:09Z,0,0
@sultananshar,IKUT SENENG AJA WALAU TAU GA NGEFEK APA2 SECARA LANGSUNG KE HIDUP GW DIBANDUNG😂,2023-04-03T02:30:14Z,1,0
@tomhendro,Tanda baca dan intonasi,2023-04-02T19:50:45Z,0,0
@akunkuyglim8919,Mudah mudahan IKN ga di isi ormas ormas ga jelas😅,2023-04-02T15:45:10Z,1,0
@kadawochannel4038,"Klo pindah ibu kota hanya karena macet itu kurang logis,, macet itu diselesaikan bukan pindah,,kita butuh hutan bukan butuh ibukota baru",2023-04-02T11:53:53Z,1,3
@bwxcrew,Bagus untuk pemerataan Indonesia,2023-04-02T06:55:16Z,1,0
@parulianbudimulia8635,Semoga presiden penerus nantinya bersih dari korupsi seperti Beliau Joko Widodo,2023-04-02T01:12:40Z,1,0
@osman6961,Semua negara bisa memindahkan ibukota dengan membuat pinjaman yg jumlahnya ssngat besar,2023-04-01T22:40:53Z,0,0
@arifinblueelephant2357,Yang dapet tander PT ku ini lagi dikerjain.,2023-04-01T20:46:25Z,1,2
@imanadel9962,Semoga prakteknya sesuai teori.. Aamiin..,2023-04-01T10:48:27Z,1,1
@yanyanto2457,Ya jadi presiden saja bos yg punya Chanel ini,2023-04-01T10:24:17Z,0,1
@masfian4530,Kalau presiden nya masih tetap sih it&#39;s oke lahh. Yang di Takutkan itu kalau presiden selanjutnya tidak mau melanjutkan apa yang sudah dimulai presiden sebelumnya. Yang ada malah buang buang anggaran hanya untuk membuat kota mati,2023-04-01T08:43:04Z,1,1
@yusron975,Kita lihat aja faktanya nanti,2023-04-01T06:42:54Z,0,1
@chvhndrtntlr3482,Buat memperkuat geopolitik Indonesia cuy... Indonesia timur udah di hasut sama barat buat lepas dari Indonesia. terus jakarta sendiri megaproyek giant sea wall-nya gagal gegara anies  dan ternyata bangun ibukota baru.lebih murah dan mudah (klo memperhitungkan jumlah investasi yg bisa masuk dan revenue di masa depan) drpd berkutat dgn anies dan para pejabat korup jakarta.,2023-04-01T03:48:48Z,1,0
@bodem491,"Mengerikan, saat yang amat sangat tidak tepat. Dimana rakyat sedang miskin-miskinnya. Keputusan brutal dan amat sangat tidak bertanggung Jawab.",2023-03-31T16:27:09Z,0,2
@kritiksingkong,"Semoga suku Dayak menjadi Yakuza....<br><br>Yakuza Jepang ada untuk mempertahankan original dan wilayah mereka, mereka tidak mau tunduk ke ideologi kaisar mereka....<br><br>Dengan begitu keberadaan mereka tidak akan tergusur seperti nasib orang Sunda dan Betawi....",2023-03-31T15:59:38Z,0,0
@ijranefri7432,Semoga gaada yg korupsi dana nya aja,2023-03-31T15:22:47Z,2,1
@tamaradeviyanthi992,Berarti ibu kota baru milik infestor😂,2023-03-31T14:41:02Z,0,1
@fatikafany5948,Kalo perlu gak perlu pindah ibukota.sebab akan menimbulkan bencana.,2023-03-31T14:10:52Z,0,1
@muhammadumarfarouq.,"indonesia 2035 jadi negara paling disegani di dunia, gw balik lagi nanti thanks",2023-03-31T11:24:52Z,0,1
@mazou9090,"Gw persingkat videonya, intinya kalian yg dulu pas SD nakal suka boongin ortu bilang &quot;Pa Ma..minta uang buat beli buku paket 100 ribu&quot; padahal cuma 50 ribu bukunya..<br>Ya kira2 sama lah ini..<br><br>&quot;Paaak minta duit pak buat pindah ibukota&quot;",2023-03-31T11:20:39Z,1,1
@muhammadilham-qc3hi,Salut saya sama bapak plangak plongok 😂😂😂 korupsi nya nomor Wahid semoga cepat dapat teguran dari tuhan dan terbongkar semua aib nya.,2023-03-31T09:22:16Z,1,0
@ittamm3818,"Saya sih gk masalah pindah ibukota, support malah,,  tapi bisa gk sih lunasin hutang dulu? Liat tuh yg kemarin banyak yg bagkrut negaranya,, nyicil2 dikit lah pembangunannya yg penting tidak hutang,, belajar dari negara2 sebelumnya ya yg banyak hutang",2023-03-31T09:03:03Z,2,0
@kimjongun7714,"Pulau Kalimantan sejauh ini Pulau Paling perfect di Indonesia. Punya daratan luas, terhindar dari cincin api (tidak rawan gempa), tidak ada gunung berapi, kekayaan alam berlimpah, da berada di tengah2 indonesia",2023-03-31T08:14:40Z,471,25
@applesalad146,habisin uang sia sia,2023-03-31T04:16:05Z,0,1
@ciptaan_ayah_ibu,"selama aturan dan pengawasan rendah, pasti akan semrawut lagi..<br><br>sekarang jaman udh cangih ada internet, bisa kerja tnp batas ruang,, gedung fisik cuma simbol<br>emg bener sih jabodetabek ruwet, tidak akan berubah karena yg pindah jg gak seberapa<br>ibarat benang kusut , drpd mengurai mending beli baru..",2023-03-30T23:19:40Z,1,1
@Unknown-is8ld,Mungkin nanti kalimantan  akan bernasib sama kaya jakarta. Panas &amp; banjir,2023-03-30T23:07:53Z,0,4
@seineesoffaat9701,"saya lebih mudah percaya omongan Prof. Emil Salim (tokoh intelektual lingkungan hidup) yang bilang pemindahan IKN tidak ada urgensinya,yang lebih urgent saat ini adalah pengembangan kualitas SDM masyarakat Indonesia itu sendiri.pembangunan IKN dengan biaya ribual triliun tanpa pondasi kualitas SDM yang memadai hanya akan menjadi bencana proyek,layaknya KA Cepat Jakarta-Bandung👍",2023-03-30T22:22:47Z,1,2
@AgusSetiawan-wz9bs,Min bahas piala dunia U20 Indonesia gagal min 😪😓,2023-03-30T20:54:49Z,1,2
@erwinsastranegara1040,memang udh ruwet dan semrawut tata kota jakarta. banyak hal yg komplex di ibu kota jakarta... makannya dipindahkan,2023-03-30T16:02:53Z,0,2
@rahmansidik4883,Dipindah.. Itu.. Karna.. Pulang Jawa. Berisiko... Gempa. Bumi.. Kalimantan itu aman dari gempa bumi,2023-03-30T14:03:18Z,0,1
@noviashalsabhila1330,Indonesia pindahkan ibukota itu tepat SKl,2023-03-30T10:08:45Z,1,0
@babyshas4942,"Pemerataan emang harus <br> Tapi apa harus pindah ibu kota???<br>Kenapa gak 400t  buat pemerataan ajaa, 400t ibukotanya saja, buat pemerataannya modal lagi.<br>Ngutann bisa jadi",2023-03-30T09:41:47Z,0,2
@zaenalmustofa4337,Jngn percaya dgn narasi buzzerp,2023-03-30T09:13:02Z,1,1
@rusyantosetiar2803,Ttp dukung ikn ... indonesia semoga semakin maju ...😊,2023-03-30T08:45:38Z,7,0
@lutfiriadi8116,semoga tidak ada kasus-kasus yang menghambat dan membuat proyek ikn keluar jalur dari perencanaan 🤭,2023-03-30T04:42:56Z,2,0
@widhi4801,"Makin jauh kalo demo, makin deket untuk menguasai hasil sumber daya alam",2023-03-30T04:28:23Z,0,1
@ssid8291,Indonesia pembangunan ada hal buruk yg gk akah hilang yaitu dana yg banyak yg hilang  bahkan pekerja di sana banyak pekerja yg di bayar seenaknya.,2023-03-30T03:00:58Z,0,2
@alhusain998,Ladang korupsi besar2an,2023-03-29T21:59:52Z,0,1
@enalrohiman9914,"Ya kita doa kan saja supaya sama persis dari rancangan tadi. Dan kita juga harus ber terimakasih kepada pemerintah terutama pak Jokowi mungkin kalau bukan beliau gk mungkin ada ikn beliau juga sadar kalau Jakarta tuh udah gk layak lagi jadi ibu kota, apalagi tata letak kota yg amburadul contoh. Malaysia mereka negara berkembang sama kaya kita tapi kota nya rapih. kesenjangan sosial terlihat jelas. Di tambah Jakarta Utara udah mau tenggelam. Intinya gua setuju banget sama usulan pemerintah udah paling tepat dah",2023-03-29T15:58:22Z,2,0
@g2solution,Bakalan mangkrak g ya ??<br>Klo sdh gnti kepala,2023-03-29T12:37:26Z,0,1
@MrPasaribu907,Senang juga aku kalau ibukota nya pindah. Saya juga senang dengan konten Chanel ngomu.,2023-03-29T11:23:52Z,1,1
@GVyN,Semoga sukses,2023-03-29T09:29:31Z,0,0
@rianaldian9278,"Kalimantan ??? <br>Kami disini sudah merasakan efek ibukata baru. <br>1. Sudah mulai banyak penjahat tanah, Tampa memperhatikan penduduk lokal. ( Penguasa tanah yg membuat kami menjadi pengemis ditanah sendiri).<br>2. Tinggal kejahatan meningkat, begal, pembunuhan, pencurian dan lain-lain meningkat<br>3. Tingkat pendidikan yg terbelakang membuat penduduk asli Kalimantan kalah bersaing SDM dengan penduduk diluar pulau Kalimantan. <br>Indonesia bakalan maju, Kalimantan bakalan maju tapi penduduk asli kamantan ???",2023-03-29T09:07:26Z,1,1
@budiarifin7640,Satu hari selesai,2023-03-29T04:33:27Z,0,1
@irfaanm4285,"mantab min, bahasa ala sales marketing penjelasan nya menarik sekali terasa ikn ini sangat wah sekali dan menyanjung proyek ini. <br><br>tapi kenapa gak dijelasin dampak dan resiko proyek ikn ini min?",2023-03-29T02:23:55Z,3,1
@anwarmuzamil9234,Saya kira belum waktu.atau tidak perlu.....Lebih baik Sejahterakan Rakyat Di Pedesaan....dan yang kurang..... Apa Manfaat Nya IBUKOTA PINDAH???,2023-03-29T02:19:44Z,0,0
@luckyruntuwene5683,"Terima kasih untuk ide Bp Presiden Jokowi mau memindahkan ibu kota dari DKI ke Kalimantan  itu atas banyak pertimbangan dan uji coba, makasih apak Jokowi.",2023-03-29T01:56:15Z,1,0
@elnasbandung8616,"Bakal ketar ketir nih negara yg masih 1 pulau kalimantan.<br>Gw yakin ntar bakal ada jalur kereta antar negara yg d bikin d kalimantan, kaya jalur kerta trans siberia",2023-03-29T01:44:31Z,0,0
@lelahnurlaelah3263,"Sy &amp; suami  harusnya pergi haji 5 thn lagi usia nanti 55 thn, skrg diundur jadi usia 70 thn, dan bukan sy sj yg begini ingin nangis rasanya, dulu sy jual rumah sy dan belain tinggal di rumah warisan orang tua demi berhaji. Bayangkan rasa sakitnya.",2023-03-28T23:52:51Z,1,0
@uhuhuh5618,"Alhamdulillah 😍, semoga Indonesia makin berkembang dan maju 🤲",2023-03-28T22:29:27Z,21,0
@kyyyleeeeee,"proyek besar, dengan ekspektasi yang luar biasa juga, semoga di kelola oleh orang orang yang bertanggung jawab dan berintegritas,<br>ga kayak proyek proyek abal abal yang korupsinya juga untuk biayain keluarganya flexing",2023-03-28T22:03:16Z,24,1
@kyyyleeeeee,"proyek besar, dengan ekspektasi yang luar biasa juga, semoga di kelola oleh orang orang yang bertanggung jawab dan berintegritas,<br>ga kayak proyek proyek abal abal yang korupsinya juga untuk biayain keluarganya flexing",2023-03-28T22:03:14Z,2,0
@jojoaja6106,"Indon hampir gk Ada yg beres mau jd negara maju, yakin? 😅",2023-03-28T21:09:11Z,1,1
@jojoaja6106,"Gw yakin ini proyek gagal, jd ghost town",2023-03-28T21:05:24Z,0,1
@awaldarisegalanya8169,Klo IKN pindah apa km jg mau pindah min ke IKN yg baru😊,2023-03-28T20:49:26Z,0,2
@runishamisam6156,Mantap...gak sabar nunggu siap walaupun gak mampu beli rumah disana,2023-03-28T20:27:38Z,0,0
@BnShiglight,Oknum korup bang. Itu sih,2023-03-28T20:19:50Z,0,0
@alirfani4,"Gw juga mau masukin kalau gw setuju untuk wilayah yang dipusatkan buat bisnis dan perdagangan seperti Shenzhen , China ialah kawasan² sekitaran selat malaka (sumatra) Karena major strait dan menjadi pesaing utama dijalur sutra , *HARUS",2023-03-28T18:23:37Z,0,0
